step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Episode_Reward/feet_clearance,Episode_Reward/undesired_contacts,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
4562,0.905683,0.339105,0.294966,-0.003472,-0.004011,-0.004201,-0.103871,-0.001323,-0.003149,-0.028567,0.000000,0.018911,-0.028319,-0.016937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.248692,0.589941,0.976522,0.023478,0.002829,-0.002402,10.282291,0.000256,0.638160,191807.000000,1.383260,0.666799,26.829058,971.099976,26.829058,971.099976
4563,0.912986,0.339960,0.296974,-0.002083,-0.003823,-0.004005,-0.104965,-0.001238,-0.003120,-0.028619,0.000000,0.018425,-0.028190,-0.030223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.247679,0.596619,0.976308,0.023692,0.001738,-0.002573,10.258204,0.000023,0.637749,196455.000000,1.387735,0.613814,27.195866,980.710022,27.195866,980.710022
4564,0.919051,0.344938,0.300002,0.000000,-0.003688,-0.003948,-0.105789,-0.001149,-0.003137,-0.028223,0.000000,0.019012,-0.028176,-0.018945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.253240,0.596118,0.977010,0.022990,0.003408,-0.002478,10.254438,0.000023,0.637634,198984.000000,1.394609,0.581502,27.532581,1000.000000,27.532581,1000.000000
4565,0.896163,0.334939,0.291536,-0.005833,-0.004014,-0.004017,-0.102601,-0.001231,-0.003098,-0.028128,0.000000,0.019068,-0.027356,-0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244223,0.579963,0.977488,0.022512,0.002574,-0.002077,10.252141,0.000010,0.637519,197106.000000,1.416416,0.578526,27.226374,970.960022,27.226374,970.960022
4566,0.869834,0.324910,0.283625,-0.011389,-0.004750,-0.004134,-0.100488,-0.001393,-0.003016,-0.027743,0.000000,0.017809,-0.026952,-0.026106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242884,0.582737,0.977091,0.022909,0.004129,-0.001908,10.248072,0.000010,0.637379,196770.000000,1.414137,0.584214,26.207060,952.070007,26.207060,952.070007
4567,0.882544,0.328495,0.287392,-0.008611,-0.004197,-0.003960,-0.101579,-0.001349,-0.003061,-0.028155,0.000000,0.018127,-0.027709,-0.011789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242236,0.588118,0.976847,0.023153,0.003076,-0.000783,10.247890,0.000010,0.637372,193930.000000,1.416190,0.611421,26.262686,951.309998,26.262686,951.309998
4568,0.907040,0.338744,0.295164,-0.003333,-0.003995,-0.003954,-0.103998,-0.001197,-0.003114,-0.028479,0.000000,0.018517,-0.027742,-0.022367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.246798,0.590057,0.976654,0.023346,0.003161,-0.000688,10.245516,0.000010,0.637203,197773.000000,1.400198,0.588015,26.751404,970.770020,26.751404,970.770020
4569,0.896059,0.333078,0.290892,-0.006250,-0.004087,-0.003677,-0.102612,-0.001162,-0.003019,-0.027602,0.000000,0.018155,-0.027293,-0.013059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.238705,0.584369,0.976522,0.023478,0.003258,-0.001244,10.239492,0.000010,0.636979,199680.000000,1.389023,0.580202,27.293486,980.590027,27.293486,980.590027
4570,0.896818,0.337571,0.292052,-0.005417,-0.003878,-0.003966,-0.102781,-0.001160,-0.003074,-0.027903,0.000000,0.018853,-0.026747,-0.005997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.243685,0.575293,0.976013,0.023987,0.001970,-0.001919,10.231034,0.000010,0.636608,196896.000000,1.394636,0.602435,27.041994,970.690002,27.041994,970.690002
4571,0.910439,0.340851,0.296139,-0.002778,-0.004086,-0.003900,-0.104621,-0.001226,-0.003124,-0.028421,0.000000,0.019231,-0.027240,-0.002285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.247191,0.590098,0.975911,0.024089,0.003500,-0.000723,10.223527,0.000010,0.636456,200561.000000,1.418572,0.542006,27.872219,990.739990,27.872219,990.739990
4572,0.900282,0.338206,0.292422,-0.005208,-0.003988,-0.004027,-0.102684,-0.001226,-0.003068,-0.027732,0.000000,0.019024,-0.026858,-0.003697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242934,0.577723,0.976034,0.023966,0.004821,-0.002365,10.214502,0.000256,0.636077,196354.000000,1.405263,0.597318,27.624962,980.460022,27.624962,980.460022
4573,0.889411,0.334340,0.290193,-0.006759,-0.004084,-0.004019,-0.102317,-0.001317,-0.003102,-0.027779,0.000000,0.018653,-0.027347,-0.008414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.245712,0.579410,0.976054,0.023946,0.002929,0.000956,10.203546,0.000384,0.635749,189138.000000,1.416620,0.662365,26.728668,961.309998,26.728668,961.309998
4574,0.893214,0.332545,0.290164,-0.006944,-0.003972,-0.003575,-0.102270,-0.001119,-0.002984,-0.027295,0.000000,0.017693,-0.027504,-0.029969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.238808,0.584076,0.975983,0.024017,0.002313,-0.001089,10.200053,0.000010,0.635637,194504.000000,1.379000,0.642627,26.862118,980.979980,26.862118,980.979980
4575,0.911562,0.341798,0.295939,-0.002778,-0.003844,-0.003707,-0.103955,-0.001101,-0.003034,-0.027614,0.000000,0.018445,-0.027006,-0.006892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.243510,0.585297,0.976196,0.023804,0.002724,-0.001392,10.197466,0.000010,0.635405,190754.000000,1.380788,0.680581,27.644075,980.520020,27.644075,980.520020
4576,0.912814,0.341785,0.297168,-0.001944,-0.004010,-0.003993,-0.104835,-0.001242,-0.003148,-0.028407,0.000000,0.018911,-0.027803,-0.010171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.249090,0.593847,0.976166,0.023834,0.003755,-0.002068,10.194406,0.000010,0.635473,195410.000000,1.397311,0.614950,27.782549,990.359985,27.782549,990.359985
4577,0.914291,0.341886,0.297073,-0.002024,-0.003831,-0.004002,-0.104871,-0.001166,-0.003134,-0.028089,0.000000,0.018664,-0.028171,-0.022726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244590,0.588481,0.976939,0.023061,0.004254,-0.001108,10.197807,0.000010,0.635596,193501.000000,1.390547,0.641567,27.662628,990.520020,27.662628,990.520020
4578,0.899192,0.336006,0.292326,-0.005278,-0.004168,-0.003890,-0.103116,-0.001134,-0.003074,-0.027600,0.000000,0.018428,-0.027165,-0.012688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.243395,0.584119,0.976939,0.023061,0.004646,-0.001787,10.202440,0.000010,0.635803,195309.000000,1.363755,0.649539,27.045238,970.859985,27.045238,970.859985
4579,0.874481,0.327387,0.284428,-0.010694,-0.004334,-0.003871,-0.100268,-0.001189,-0.003001,-0.026826,0.000000,0.018035,-0.026770,-0.014879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.237142,0.570447,0.976257,0.023743,0.006045,-0.002377,10.216905,0.000256,0.637554,200603.000000,1.407129,0.553037,26.488098,951.369995,26.488098,951.369995
4580,0.900833,0.337104,0.292597,-0.005093,-0.004078,-0.003996,-0.103055,-0.001210,-0.003097,-0.027978,0.000000,0.018820,-0.027080,-0.008642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.241389,0.581044,0.975047,0.024953,0.004165,-0.002273,10.259203,0.000384,0.639026,198259.000000,1.450011,0.533331,27.105722,971.090027,27.105722,971.090027
4581,0.839816,0.314957,0.273877,-0.017937,-0.004534,-0.003842,-0.096398,-0.001194,-0.002898,-0.026149,0.000000,0.017605,-0.025610,-0.011220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.235955,0.554892,0.974620,0.025380,0.003596,-0.000228,10.263147,0.000577,0.638602,198548.000000,1.390834,0.589619,25.976721,941.700012,25.976721,941.700012
4582,0.897642,0.335085,0.291459,-0.005926,-0.004044,-0.003902,-0.102948,-0.001245,-0.003089,-0.027585,0.000000,0.018350,-0.026986,-0.012480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.240673,0.581673,0.973775,0.026225,0.004526,0.000008,10.267214,0.000577,0.638584,197462.000000,1.383754,0.607597,27.067917,972.010010,27.067917,972.010010
4583,0.890092,0.333361,0.289557,-0.007222,-0.004268,-0.003971,-0.102122,-0.001195,-0.003050,-0.027533,0.000000,0.018232,-0.027409,-0.020019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244068,0.580106,0.974080,0.025920,0.001266,-0.001901,10.269121,0.000010,0.638555,197125.000000,1.376879,0.617868,26.537676,961.469971,26.537676,961.469971
4584,0.885165,0.332307,0.287914,-0.008333,-0.004257,-0.004020,-0.101279,-0.001187,-0.003056,-0.027514,0.000000,0.018611,-0.026629,-0.007275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.241132,0.571662,0.974345,0.025655,0.002608,-0.001491,10.267070,0.000010,0.638420,194999.000000,1.384363,0.632133,27.172997,971.049988,27.172997,971.049988
4585,0.914426,0.343079,0.297669,-0.001667,-0.003821,-0.003998,-0.104960,-0.001181,-0.003149,-0.028034,0.000000,0.019139,-0.028023,-0.012310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.249480,0.587427,0.974508,0.025492,0.002519,-0.002080,10.262763,0.000256,0.638211,195620.000000,1.395507,0.614594,27.679190,990.679993,27.679190,990.679993
4586,0.924506,0.345412,0.300002,0.000000,-0.003686,-0.003934,-0.105845,-0.001083,-0.003152,-0.028112,0.000000,0.018834,-0.028297,-0.025290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.245437,0.592409,0.974538,0.025462,0.001798,-0.003204,10.261919,0.000384,0.637641,196597.000000,1.394348,0.605757,27.571901,990.679993,27.571901,990.679993
4587,0.915436,0.342738,0.297672,-0.001667,-0.003946,-0.003780,-0.105189,-0.001095,-0.003083,-0.027511,0.000000,0.018630,-0.027675,-0.029860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.246963,0.592880,0.974772,0.025228,0.002603,-0.001909,10.249696,0.000023,0.637221,195664.000000,1.358098,0.651550,27.326710,990.690002,27.326710,990.690002
4588,0.909384,0.340462,0.295833,-0.002857,-0.003780,-0.003973,-0.104472,-0.001130,-0.003133,-0.028164,0.000000,0.018904,-0.028113,-0.015344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.246443,0.586313,0.975433,0.024567,0.003329,-0.002656,10.235903,0.000015,0.636531,193813.000000,1.368021,0.660813,27.354555,980.510010,27.354555,980.510010
4589,0.912580,0.340937,0.297027,-0.002083,-0.003880,-0.004008,-0.105057,-0.001079,-0.003148,-0.028066,0.000000,0.018671,-0.028305,-0.025129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.248340,0.593559,0.975952,0.024048,0.003356,-0.002188,10.222954,0.000010,0.636121,198776.000000,1.386177,0.592010,27.645687,990.489990,27.645687,990.489990
4590,0.915693,0.344021,0.296999,-0.002083,-0.003588,-0.003787,-0.104244,-0.001106,-0.003087,-0.027662,0.000000,0.019015,-0.027182,-0.007556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242317,0.582830,0.976074,0.023926,0.001885,-0.001691,10.209823,0.000384,0.635692,193769.000000,1.372532,0.656765,27.823097,990.400024,27.823097,990.400024
4591,0.897945,0.336733,0.292265,-0.005357,-0.004109,-0.004081,-0.102950,-0.001106,-0.003133,-0.028214,0.000000,0.018926,-0.027115,-0.007165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244510,0.580849,0.976237,0.023763,0.003050,-0.001109,10.215598,0.000256,0.636353,190961.000000,1.363010,0.696131,27.391079,980.770020,27.391079,980.770020
4592,0.901871,0.338139,0.293622,-0.004444,-0.004036,-0.003932,-0.103734,-0.001245,-0.003121,-0.027857,0.000000,0.018384,-0.027845,-0.015766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.246994,0.585153,0.976186,0.023814,0.002509,-0.001186,10.227445,0.000577,0.636967,197215.000000,1.370891,0.622947,27.277067,980.859985,27.277067,980.859985
4593,0.916546,0.341671,0.296684,-0.002315,-0.003687,-0.004021,-0.104625,-0.001120,-0.003144,-0.027869,0.000000,0.018940,-0.028107,-0.012146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.239983,0.587048,0.975932,0.024068,0.002349,0.002876,10.244923,0.000256,0.638162,202670.000000,1.362638,0.577534,27.447102,980.950012,27.447102,980.950012
4594,0.911503,0.342176,0.295881,-0.002857,-0.003892,-0.003933,-0.104365,-0.001122,-0.003120,-0.027881,0.000000,0.019152,-0.027114,-0.007636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242679,0.581132,0.975749,0.024251,0.002505,-0.001713,10.251979,0.000010,0.637918,200034.000000,1.358427,0.607310,27.536013,980.809998,27.536013,980.809998
4595,0.882413,0.331639,0.286777,-0.009051,-0.004082,-0.003736,-0.101072,-0.001169,-0.003044,-0.027393,0.000000,0.018275,-0.026384,-0.005332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.237832,0.569107,0.975779,0.024221,0.002435,-0.001281,10.245483,0.000114,0.637708,199496.000000,1.384284,0.586756,26.251671,941.719971,26.251671,941.719971
4596,0.916282,0.343551,0.297644,-0.001667,-0.003907,-0.004014,-0.105009,-0.001117,-0.003165,-0.027964,0.000000,0.019224,-0.027457,-0.005724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244791,0.587715,0.975210,0.024790,0.002988,-0.003653,10.244729,0.000384,0.638182,199705.000000,1.429124,0.539852,27.208885,971.109985,27.208885,971.109985
4597,0.875849,0.328133,0.285557,-0.010000,-0.004507,-0.004031,-0.100809,-0.001204,-0.003088,-0.027236,0.000000,0.018416,-0.026847,-0.003498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242970,0.578817,0.975047,0.024953,0.002960,-0.001705,10.260486,0.000010,0.638674,198202.000000,1.395780,0.588133,27.477577,980.799988,27.477577,980.799988
4598,0.915229,0.341900,0.296983,-0.002083,-0.003742,-0.003987,-0.105002,-0.001122,-0.003155,-0.028053,0.000000,0.019110,-0.027822,-0.016803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.243076,0.588431,0.975372,0.024628,0.002637,-0.002868,10.259261,0.000256,0.638514,199807.000000,1.366732,0.601246,27.556944,990.349976,27.556944,990.349976
4599,0.892085,0.334228,0.289741,-0.006944,-0.003982,-0.003914,-0.102207,-0.001229,-0.003091,-0.027859,0.000000,0.018825,-0.026603,-0.005806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.238703,0.577009,0.975627,0.024373,0.004634,-0.003210,10.273767,0.000577,0.639597,198497.000000,1.364497,0.616469,27.393347,980.340027,27.393347,980.340027
4600,0.856778,0.322925,0.279736,-0.013889,-0.004311,-0.003894,-0.098987,-0.001325,-0.003008,-0.027072,0.000000,0.017969,-0.025960,-0.008451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.240349,0.564243,0.974945,0.025055,0.005208,-0.000176,10.295994,0.000384,0.640488,198687.000000,1.370450,0.608621,26.448652,951.489990,26.448652,951.489990
4601,0.902452,0.337886,0.293083,-0.005556,-0.003904,-0.003768,-0.103464,-0.001185,-0.003068,-0.027910,0.000000,0.018560,-0.026816,-0.014348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.241146,0.583522,0.974467,0.025533,0.004606,-0.001775,10.299213,0.000577,0.639989,195509.000000,1.343515,0.667719,26.894997,967.090027,26.894997,967.090027
4602,0.837422,0.313085,0.273240,-0.018598,-0.004930,-0.003849,-0.097000,-0.001312,-0.002948,-0.026709,0.000000,0.017243,-0.026389,-0.022407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236647,0.561718,0.973511,0.026489,0.001996,-0.001836,10.293110,0.000010,0.639667,198952.000000,1.386610,0.589817,25.602295,932.340027,25.602295,932.340027
4603,0.924010,0.345157,0.300002,0.000000,-0.003613,-0.003825,-0.106160,-0.001028,-0.003136,-0.028278,0.000000,0.018946,-0.027884,-0.015645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.245629,0.593413,0.973745,0.026255,0.003093,-0.001725,10.286432,0.000015,0.639208,193116.000000,1.356609,0.679552,27.961443,1000.000000,27.961443,1000.000000
4604,0.892029,0.333813,0.290134,-0.006746,-0.004098,-0.003980,-0.102694,-0.001200,-0.003084,-0.026811,0.000000,0.018559,-0.027047,-0.017966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.240941,0.579472,0.973684,0.026316,0.002231,-0.002240,10.271473,0.000114,0.638475,197935.000000,1.359863,0.626723,27.050394,970.799988,27.050394,970.799988
4605,0.906000,0.338641,0.294332,-0.003819,-0.003545,-0.003716,-0.104178,-0.001081,-0.003088,-0.027456,0.000000,0.018697,-0.027810,-0.025937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242139,0.582715,0.973440,0.026560,0.002614,-0.002670,10.247446,0.000034,0.637473,191113.000000,1.376992,0.680509,27.079689,980.250000,27.079689,980.250000
4606,0.917331,0.342669,0.297589,-0.001667,-0.003646,-0.003871,-0.105264,-0.001066,-0.003152,-0.027609,0.000000,0.018856,-0.027701,-0.021375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242836,0.588444,0.973277,0.026723,0.002575,-0.002328,10.229280,0.000015,0.637085,193253.000000,1.374402,0.660312,27.568905,990.359985,27.568905,990.359985
4607,0.897081,0.337784,0.292550,-0.005139,-0.004206,-0.004224,-0.103384,-0.001258,-0.003167,-0.027844,0.000000,0.019406,-0.026718,-0.004450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.249572,0.580904,0.973236,0.026764,0.001929,-0.002294,10.202100,0.000384,0.634946,191827.000000,1.368436,0.681410,27.090191,971.020020,27.090191,971.020020
4608,0.884162,0.332522,0.287639,-0.008333,-0.003887,-0.003868,-0.101774,-0.001155,-0.003058,-0.027122,0.000000,0.018509,-0.026215,-0.007177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.238386,0.568664,0.973958,0.026042,0.005458,-0.001619,10.177127,0.000577,0.635742,192988.000000,1.339618,0.697891,27.810373,990.119995,27.810373,990.119995
4609,0.887154,0.331242,0.288005,-0.008148,-0.003824,-0.003693,-0.102168,-0.001169,-0.003016,-0.027558,0.000000,0.017488,-0.027170,-0.020082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236408,0.576817,0.974121,0.025879,0.001799,-0.002953,10.186472,0.000034,0.635734,197839.000000,1.285620,0.701927,26.542919,960.900024,26.542919,960.900024
4610,0.905367,0.338291,0.293970,-0.004167,-0.004068,-0.004056,-0.104012,-0.001199,-0.003154,-0.027543,0.000000,0.018877,-0.027130,-0.011134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242293,0.583951,0.974080,0.025920,0.001889,-0.002966,10.169052,0.000076,0.634070,197838.000000,1.375998,0.611564,27.771311,990.359985,27.771311,990.359985
4611,0.906528,0.339876,0.294454,-0.003750,-0.003838,-0.003862,-0.104398,-0.001196,-0.003127,-0.027914,0.000000,0.018639,-0.027208,-0.008223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.242646,0.582489,0.974742,0.025258,0.004655,-0.001436,10.147163,0.000010,0.633862,198425.000000,1.379138,0.602547,27.500002,980.299988,27.500002,980.299988
4612,0.883393,0.330675,0.287302,-0.008681,-0.003938,-0.003942,-0.102055,-0.001188,-0.003086,-0.027245,0.000000,0.018173,-0.027338,-0.008251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.239820,0.575275,0.974630,0.025370,0.002734,-0.002468,10.148252,0.000171,0.634014,197911.000000,1.417439,0.569386,26.336391,951.159973,26.336391,951.159973
4613,0.884643,0.331073,0.287339,-0.008611,-0.003978,-0.003971,-0.101883,-0.001180,-0.003110,-0.027089,0.000000,0.018646,-0.026739,-0.008608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236442,0.572590,0.973918,0.026082,0.003131,-0.002033,10.147998,0.000010,0.633865,199813.000000,1.382893,0.585022,26.880388,960.669983,26.880388,960.669983
4614,0.914432,0.341932,0.297011,-0.002083,-0.004209,-0.004096,-0.105490,-0.001230,-0.003178,-0.028155,0.000000,0.018859,-0.027803,-0.020191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.246523,0.595483,0.973694,0.026306,0.002503,-0.002080,10.136702,0.000256,0.632836,197754.000000,1.392422,0.595986,27.613926,990.440002,27.613926,990.440002
4615,0.902197,0.336517,0.292759,-0.004940,-0.003875,-0.003946,-0.103750,-0.001245,-0.003093,-0.027496,0.000000,0.018304,-0.027822,-0.023146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.240410,0.584590,0.974365,0.025635,0.003462,-0.002059,10.122602,0.000010,0.632675,200380.000000,1.369729,0.592618,26.947897,970.719971,26.947897,970.719971
4616,0.884951,0.332192,0.288092,-0.008135,-0.004063,-0.003996,-0.102313,-0.001340,-0.003060,-0.027290,0.000000,0.018312,-0.026277,-0.001832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.241255,0.575024,0.974294,0.025706,0.002504,-0.002247,10.124418,0.000256,0.632926,191457.000000,1.356437,0.697368,27.075911,970.739990,27.075911,970.739990
4617,0.909752,0.341172,0.295449,-0.003125,-0.003822,-0.003935,-0.104650,-0.001116,-0.003131,-0.027565,0.000000,0.018797,-0.027807,-0.016646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.241907,0.583627,0.973775,0.026225,0.004148,-0.001193,10.143723,0.000114,0.633943,189387.000000,1.362992,0.713256,27.639074,990.650024,27.639074,990.650024
