step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/flat_orientation_l2,Episode_Reward/action_rate_l1,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/energy,Episode_Reward/dof_pos_limits,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_contact_number,Episode_Reward/feet_slide,Episode_Reward/feet_clearance,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Curriculum/terrain_levels,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/base_height,Episode_Termination/bad_orientation,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
1045,0.024843,0.008419,0.008618,-0.018916,-0.012566,-0.021068,-0.001983,-0.018259,-0.004046,-0.007563,-0.000319,-0.000069,-0.005012,-0.008445,0.007238,-0.001386,0.024009,-0.018879,-0.000014,0.000000,0.100000,0.100000,0.065012,0.092543,0.000000,0.000000,1.000000,0.105358,-0.023842,16.654606,0.000865,0.990002,106510.000000,3.139914,0.551898,-1.245388,21.080000,-1.245388,21.080000
1046,0.024030,0.008466,0.008508,-0.022668,-0.012528,-0.020760,-0.002046,-0.018247,-0.003976,-0.007726,-0.000314,-0.000066,-0.004944,-0.008355,0.007160,-0.001351,0.022662,-0.019151,-0.000010,0.000000,0.100000,0.100000,0.065037,0.090161,0.000000,0.000000,1.000000,0.103239,-0.023147,16.645931,0.000865,0.990031,109415.000000,3.078257,0.515516,-1.365133,32.570000,-1.365133,32.570000
1047,0.025208,0.008596,0.008699,-0.023972,-0.012530,-0.021211,-0.002145,-0.018398,-0.004032,-0.007997,-0.000320,-0.000067,-0.005045,-0.008485,0.007298,-0.001399,0.022940,-0.018477,-0.000005,0.000000,0.100000,0.100000,0.065021,0.092531,0.000000,0.000000,1.000000,0.105357,-0.018925,16.645666,0.000865,0.989841,108770.000000,3.080581,0.534529,-1.451529,31.340000,-1.451529,31.340000
1048,0.024262,0.008456,0.008506,-0.020718,-0.012449,-0.020682,-0.002016,-0.018390,-0.003941,-0.007438,-0.000312,-0.000065,-0.004941,-0.008385,0.007162,-0.001340,0.023198,-0.018976,-0.000007,0.000000,0.100000,0.100000,0.064614,0.090090,0.000000,0.000000,1.000000,0.100352,-0.020839,16.650465,0.000384,0.989899,108041.000000,3.085518,0.553978,-1.185424,25.840000,-1.185424,25.840000
1049,0.025520,0.008517,0.008684,-0.018783,-0.012533,-0.021212,-0.002262,-0.018671,-0.004076,-0.007725,-0.000321,-0.000066,-0.005058,-0.008531,0.007289,-0.001393,0.024351,-0.018822,-0.000013,0.000000,0.100000,0.100000,0.064647,0.093223,0.000000,0.000000,1.000000,0.099225,-0.028993,16.651686,0.000577,0.990136,105650.000000,3.184484,0.537372,-0.998241,26.780001,-0.998241,26.780001
1050,0.023195,0.008210,0.008304,-0.018703,-0.012387,-0.020228,-0.002846,-0.018341,-0.003877,-0.007250,-0.000308,-0.000064,-0.004825,-0.008284,0.007060,-0.001324,0.023004,-0.019631,-0.000009,0.000000,0.100000,0.100000,0.064190,0.088127,0.000000,0.000000,1.000000,0.130083,-0.021474,16.663567,0.000577,0.990868,108268.000000,3.121171,0.510675,-1.380276,30.309999,-1.380276,30.309999
1051,0.023298,0.008188,0.008305,-0.022532,-0.012441,-0.020247,-0.001936,-0.018283,-0.003899,-0.007404,-0.000308,-0.000066,-0.004827,-0.008321,0.007064,-0.001343,0.022114,-0.018445,-0.000012,0.000000,0.100000,0.100000,0.063905,0.088590,0.000000,0.000000,1.000000,0.093777,-0.026623,16.664309,0.000256,0.991388,109132.000000,3.084659,0.518442,-1.477032,34.880001,-1.477032,34.880001
1052,0.020764,0.007825,0.007807,-0.020088,-0.012389,-0.018992,-0.002460,-0.018162,-0.003681,-0.006905,-0.000291,-0.000065,-0.004533,-0.008021,0.006725,-0.001261,0.021073,-0.018167,-0.000010,0.000000,0.100000,0.100000,0.062787,0.082287,0.000000,0.000000,1.000000,0.104141,-0.025364,16.663960,0.000865,0.991359,109239.000000,3.083581,0.515984,-1.551600,29.840000,-1.551600,29.840000
1053,0.024293,0.008393,0.008439,-0.020945,-0.012470,-0.020587,-0.001976,-0.018376,-0.003927,-0.007562,-0.000313,-0.000066,-0.004914,-0.008463,0.007144,-0.001342,0.022957,-0.018632,-0.000012,0.000000,0.100000,0.100000,0.063300,0.089506,0.000000,0.000000,1.000000,0.099792,-0.024209,16.660971,0.000577,0.991031,108795.000000,3.096305,0.517968,-1.205520,32.160000,-1.205520,32.160000
1054,0.023671,0.008257,0.008303,-0.019488,-0.012429,-0.020268,-0.001935,-0.018306,-0.003852,-0.007446,-0.000308,-0.000065,-0.004816,-0.008339,0.007070,-0.001330,0.022872,-0.019393,-0.000015,0.000000,0.100000,0.100000,0.063453,0.088088,0.000000,0.000000,1.000000,0.096480,-0.026099,16.667532,0.000577,0.991621,108599.000000,3.090893,0.529886,-1.390500,27.110001,-1.390500,27.110001
1055,0.021961,0.007937,0.007983,-0.022115,-0.012313,-0.019500,-0.002225,-0.018442,-0.003765,-0.006868,-0.000300,-0.000065,-0.004629,-0.008127,0.006902,-0.001283,0.021074,-0.018311,-0.000014,0.000000,0.100000,0.100000,0.062611,0.085046,0.000000,0.000000,1.000000,0.102679,-0.025311,16.675161,0.000256,0.992159,109558.000000,3.048502,0.540593,-1.098068,23.150000,-1.098068,23.150000
1056,0.020941,0.007680,0.007766,-0.019194,-0.012250,-0.018975,-0.002378,-0.018376,-0.003693,-0.006541,-0.000293,-0.000065,-0.004507,-0.008015,0.006733,-0.001237,0.021167,-0.018701,-0.000014,0.000000,0.100000,0.100000,0.062007,0.083210,0.000000,0.000000,1.000000,0.098444,-0.027709,16.664528,0.000865,0.991119,109554.000000,3.052227,0.537005,-1.057108,23.670000,-1.057108,23.670000
1057,0.021750,0.007872,0.007954,-0.016475,-0.012331,-0.019459,-0.001847,-0.018341,-0.003783,-0.006673,-0.000300,-0.000066,-0.004628,-0.008166,0.006806,-0.001297,0.022478,-0.018815,-0.000009,0.000000,0.100000,0.100000,0.062584,0.085250,0.000000,0.000000,1.000000,0.098636,-0.022398,16.660624,0.000865,0.990681,110518.000000,3.040341,0.517567,-1.204653,20.549999,-1.204653,20.549999
1058,0.023935,0.008186,0.008302,-0.022447,-0.012333,-0.020338,-0.001961,-0.018590,-0.003900,-0.007496,-0.000311,-0.000062,-0.004838,-0.008387,0.007047,-0.001355,0.022082,-0.018188,-0.000015,0.000000,0.100000,0.100000,0.062718,0.088376,0.000000,0.000000,1.000000,0.098975,-0.020453,16.656677,0.000384,0.990230,107857.000000,3.111229,0.534462,-1.268064,25.680000,-1.268064,25.680000
1059,0.022355,0.007965,0.008002,-0.019230,-0.012318,-0.019504,-0.001869,-0.018384,-0.003755,-0.007146,-0.000300,-0.000063,-0.004666,-0.008221,0.006878,-0.001287,0.021873,-0.017961,-0.000015,0.000000,0.100000,0.100000,0.061711,0.084896,0.000000,0.000000,1.000000,0.098127,-0.025807,16.646544,0.000577,0.989597,107997.000000,3.122267,0.518694,-0.954150,24.150000,-0.954150,24.150000
1060,0.023971,0.008150,0.008315,-0.020474,-0.012299,-0.020344,-0.001878,-0.018646,-0.003897,-0.007277,-0.000311,-0.000065,-0.004808,-0.008413,0.007036,-0.001360,0.022627,-0.019066,-0.000013,0.000000,0.100000,0.100000,0.062793,0.089048,0.000000,0.000000,1.000000,0.095740,-0.026652,16.650515,0.000384,0.989688,111065.000000,3.028034,0.512370,-1.122242,27.510000,-1.122242,27.510000
1061,0.021955,0.007874,0.007940,-0.019799,-0.012253,-0.019405,-0.002158,-0.018482,-0.003742,-0.006827,-0.000298,-0.000064,-0.004623,-0.008130,0.006823,-0.001278,0.021620,-0.017877,-0.000012,0.000000,0.100000,0.100000,0.062250,0.084767,0.000000,0.000000,1.000000,0.096091,-0.026095,16.644392,0.000577,0.989354,108875.000000,3.072280,0.539339,-1.019341,27.240000,-1.019341,27.240000
1062,0.022267,0.008027,0.008083,-0.019252,-0.012394,-0.019725,-0.001908,-0.018384,-0.003799,-0.007150,-0.000303,-0.000062,-0.004693,-0.008226,0.006913,-0.001295,0.022185,-0.017984,-0.000014,0.000000,0.100000,0.100000,0.063276,0.085824,0.000000,0.000000,1.000000,0.097611,-0.026102,16.659439,0.000384,0.990614,109650.000000,3.062479,0.523609,-1.384705,31.070000,-1.384705,31.070000
1063,0.022087,0.007929,0.008041,-0.020496,-0.012270,-0.019629,-0.002019,-0.018655,-0.003774,-0.006957,-0.000301,-0.000064,-0.004646,-0.008181,0.006832,-0.001302,0.021729,-0.017604,-0.000007,0.000000,0.100000,0.100000,0.062837,0.086095,0.000000,0.000000,1.000000,0.098122,-0.027443,16.656593,0.000577,0.990183,107932.000000,3.090784,0.552383,-1.138327,31.110001,-1.138327,31.110001
1064,0.021851,0.007942,0.008010,-0.019286,-0.012346,-0.019567,-0.001930,-0.018401,-0.003768,-0.007085,-0.000300,-0.000064,-0.004631,-0.008175,0.006810,-0.001293,0.021945,-0.018452,-0.000008,0.000000,0.100000,0.100000,0.063302,0.085259,0.000000,0.000000,1.000000,0.100223,-0.024937,16.656881,0.000256,0.990540,106522.000000,3.161225,0.530169,-1.223806,29.209999,-1.223806,29.209999
1065,0.022998,0.008139,0.008219,-0.019540,-0.012336,-0.020113,-0.001866,-0.018468,-0.003863,-0.007059,-0.000307,-0.000066,-0.004763,-0.008322,0.006888,-0.001321,0.022555,-0.018336,-0.000008,0.000000,0.100000,0.100000,0.063432,0.087558,0.000000,0.000000,1.000000,0.101087,-0.028392,16.653725,0.000865,0.989983,109538.000000,3.078646,0.511109,-1.043178,27.930000,-1.043178,27.930000
1066,0.025145,0.008630,0.008661,-0.021733,-0.012398,-0.021238,-0.002128,-0.018687,-0.004014,-0.007669,-0.000322,-0.000069,-0.005005,-0.008556,0.007242,-0.001375,0.023424,-0.018565,-0.000008,0.000000,0.100000,0.100000,0.064136,0.092314,0.000000,0.000000,1.000000,0.104490,-0.020437,16.647840,0.000865,0.989359,109942.000000,3.046759,0.529789,-1.302191,27.090000,-1.302191,27.090000
1067,0.023585,0.008397,0.008401,-0.023320,-0.012454,-0.020565,-0.002025,-0.018378,-0.003919,-0.007406,-0.000312,-0.000061,-0.004871,-0.008382,0.007112,-0.001366,0.022157,-0.018376,-0.000011,0.000000,0.100000,0.100000,0.063962,0.088598,0.000000,0.000000,1.000000,0.104040,-0.020783,16.645050,0.000865,0.989250,108553.000000,3.117572,0.504742,-1.233908,26.790001,-1.233908,26.790001
1068,0.023186,0.008286,0.008306,-0.020117,-0.012463,-0.020277,-0.001979,-0.018392,-0.003901,-0.007461,-0.000309,-0.000063,-0.004844,-0.008352,0.007041,-0.001329,0.022679,-0.019072,-0.000012,0.000000,0.100000,0.100000,0.063979,0.087936,0.000000,0.000000,1.000000,0.101289,-0.024489,16.647327,0.000577,0.989353,107287.000000,3.128761,0.536301,-1.101836,24.570000,-1.101836,24.570000
1069,0.024263,0.008327,0.008460,-0.021169,-0.012403,-0.020696,-0.002001,-0.018499,-0.003950,-0.007465,-0.000313,-0.000063,-0.004927,-0.008441,0.007095,-0.001345,0.022972,-0.018474,-0.000014,0.000000,0.100000,0.100000,0.063633,0.090687,0.000000,0.000000,1.000000,0.097719,-0.025501,16.646513,0.000865,0.989093,109734.000000,3.029472,0.553853,-1.275256,32.230000,-1.275256,32.230000
1070,0.022724,0.008157,0.008244,-0.018941,-0.012489,-0.020143,-0.002003,-0.018198,-0.003886,-0.007003,-0.000307,-0.000067,-0.004814,-0.008339,0.007031,-0.001313,0.022780,-0.018201,-0.000012,0.000000,0.100000,0.100000,0.064139,0.087995,0.000000,0.000000,1.000000,0.105297,-0.022893,16.647850,0.000865,0.989966,108644.000000,3.098011,0.521291,-1.161074,27.650000,-1.161074,27.650000
1071,0.026066,0.008724,0.008869,-0.020572,-0.012498,-0.021735,-0.002019,-0.018733,-0.004144,-0.008012,-0.000329,-0.000070,-0.005201,-0.008711,0.007373,-0.001434,0.024390,-0.019308,-0.000010,0.000000,0.100000,0.100000,0.065518,0.094916,0.000000,0.000000,1.000000,0.106623,-0.022004,16.651253,0.001946,0.990154,109059.000000,3.086390,0.519128,-0.887589,27.510000,-0.887589,27.510000
1072,0.025832,0.008668,0.008785,-0.022129,-0.012505,-0.021556,-0.002112,-0.018597,-0.004099,-0.007706,-0.000326,-0.000067,-0.005112,-0.008659,0.007343,-0.001423,0.023713,-0.019423,-0.000014,0.000000,0.100000,0.100000,0.064813,0.093697,0.000000,0.000000,1.000000,0.109481,-0.020226,16.658602,0.000865,0.990397,108636.000000,3.071265,0.548280,-1.395509,24.100000,-1.395509,24.100000
1073,0.025059,0.008470,0.008612,-0.020228,-0.012449,-0.021044,-0.002054,-0.018511,-0.004012,-0.007711,-0.000319,-0.000066,-0.005025,-0.008587,0.007247,-0.001367,0.023722,-0.018618,-0.000004,0.000000,0.100000,0.100000,0.064225,0.092483,0.000000,0.000000,1.000000,0.109355,-0.025049,16.672012,0.000384,0.991449,110430.000000,3.018419,0.542336,-0.967989,43.700001,-0.967989,43.700001
1074,0.024807,0.008522,0.008630,-0.021829,-0.012545,-0.021100,-0.002071,-0.018313,-0.004024,-0.007784,-0.000319,-0.000066,-0.005057,-0.008595,0.007184,-0.001367,0.023389,-0.019420,-0.000008,0.000000,0.100000,0.100000,0.065244,0.092241,0.000000,0.000000,1.000000,0.105189,-0.026261,16.672075,0.001297,0.991499,108705.000000,3.085286,0.531965,-1.144474,27.480000,-1.144474,27.480000
1075,0.025076,0.008479,0.008638,-0.021510,-0.012467,-0.021160,-0.002778,-0.018721,-0.004052,-0.007592,-0.000323,-0.000068,-0.005081,-0.008589,0.007188,-0.001402,0.023406,-0.017985,-0.000010,0.000000,0.100000,0.100000,0.064441,0.092912,0.000000,0.000000,1.000000,0.123232,-0.012960,16.638498,0.000171,0.989610,109390.000000,3.080284,0.514310,-0.907644,27.629999,-0.907644,27.629999
1076,0.025306,0.008561,0.008708,-0.022097,-0.012539,-0.021366,-0.002398,-0.018565,-0.004073,-0.007834,-0.000324,-0.000070,-0.005125,-0.008629,0.007188,-0.001396,0.023519,-0.018915,-0.000006,0.000000,0.100000,0.100000,0.064869,0.093566,0.000000,0.000000,1.000000,0.110010,-0.025450,16.659483,0.000577,0.990089,109256.000000,3.062819,0.536187,-1.358914,29.590000,-1.358914,29.590000
1077,0.023747,0.008335,0.008473,-0.021430,-0.012561,-0.020745,-0.002114,-0.018345,-0.003985,-0.007300,-0.000316,-0.000065,-0.004957,-0.008476,0.007047,-0.001368,0.022926,-0.018892,-0.000009,0.000000,0.100000,0.100000,0.064677,0.090891,0.000000,0.000000,1.000000,0.109659,-0.024491,16.655809,0.001297,0.990347,105420.000000,3.166229,0.563763,-1.295565,27.570000,-1.295565,27.570000
1078,0.026963,0.008825,0.009033,-0.019915,-0.012639,-0.022211,-0.002066,-0.018639,-0.004213,-0.008080,-0.000336,-0.000065,-0.005296,-0.008834,0.007506,-0.001458,0.025089,-0.019258,-0.000009,0.000000,0.100000,0.100000,0.065677,0.097213,0.000000,0.000000,1.000000,0.104397,-0.020664,16.665026,0.000577,0.991006,107411.000000,3.095044,0.565778,-1.344838,32.570000,-1.344838,32.570000
1079,0.023412,0.008313,0.008425,-0.019722,-0.012603,-0.020637,-0.001983,-0.018274,-0.003960,-0.007535,-0.000314,-0.000069,-0.004963,-0.008422,0.007048,-0.001316,0.023188,-0.018867,-0.000004,0.000000,0.100000,0.100000,0.064680,0.090424,0.000000,0.000000,1.000000,0.104875,-0.025580,16.668062,0.000256,0.991140,108496.000000,3.067229,0.557007,-0.816088,35.869999,-0.816088,35.869999
1080,0.025039,0.008544,0.008690,-0.021615,-0.012585,-0.021328,-0.002884,-0.018498,-0.004055,-0.007719,-0.000323,-0.000068,-0.005079,-0.008613,0.007306,-0.001380,0.023602,-0.018994,-0.000007,0.000000,0.100000,0.100000,0.064938,0.092735,0.000000,0.000000,1.000000,0.139480,-0.021733,16.671247,0.000865,0.991891,108402.000000,3.083513,0.543856,-1.147582,31.670000,-1.147582,31.670000
1081,0.026275,0.008846,0.008967,-0.022505,-0.012651,-0.022046,-0.002053,-0.018396,-0.004175,-0.008294,-0.000333,-0.000064,-0.005269,-0.008709,0.007390,-0.001455,0.024187,-0.019914,-0.000008,0.000000,0.100000,0.100000,0.066156,0.095120,0.000000,0.000000,1.000000,0.106371,-0.021542,16.672575,0.001297,0.992060,109021.000000,3.064267,0.542500,-1.400792,25.280001,-1.400792,25.280001
1082,0.026392,0.008814,0.008954,-0.023049,-0.012751,-0.022038,-0.002109,-0.018546,-0.004185,-0.008289,-0.000333,-0.000071,-0.005278,-0.008781,0.007395,-0.001430,0.023970,-0.020382,-0.000010,0.000000,0.100000,0.100000,0.065619,0.095574,0.000000,0.000000,1.000000,0.110512,-0.014879,16.658264,0.000076,0.990174,108995.000000,3.073003,0.534640,-1.040348,31.350000,-1.040348,31.350000
1083,0.027244,0.008990,0.009198,-0.025431,-0.012803,-0.022688,-0.002131,-0.018476,-0.004301,-0.008300,-0.000342,-0.000070,-0.005430,-0.008956,0.007492,-0.001482,0.024259,-0.019130,-0.000005,0.000000,0.100000,0.100000,0.066561,0.099117,0.000000,0.000000,1.000000,0.111493,-0.026413,16.662935,0.000865,0.990459,105771.000000,3.146461,0.571132,-1.202344,29.830000,-1.202344,29.830000
1084,0.028960,0.009233,0.009459,-0.024459,-0.012872,-0.023312,-0.002339,-0.018587,-0.004373,-0.008533,-0.000350,-0.000071,-0.005581,-0.009098,0.007700,-0.001497,0.025335,-0.019771,-0.000011,0.000000,0.100000,0.100000,0.066613,0.101609,0.000000,0.000000,1.000000,0.109926,-0.022156,16.667885,0.000865,0.991714,107662.000000,3.125484,0.526804,-1.406583,30.969999,-1.406583,30.969999
1085,0.026920,0.008808,0.009044,-0.019326,-0.012641,-0.022253,-0.002153,-0.018692,-0.004231,-0.008270,-0.000337,-0.000070,-0.005361,-0.008800,0.007366,-0.001443,0.025251,-0.020275,-0.000016,0.000000,0.100000,0.100000,0.065789,0.097766,0.000000,0.000000,1.000000,0.108926,-0.022178,16.676863,0.000384,0.991909,108058.000000,3.070000,0.568923,-1.045815,25.920000,-1.045815,25.920000
1086,0.027862,0.009080,0.009223,-0.023299,-0.012675,-0.022711,-0.003119,-0.018758,-0.004280,-0.008492,-0.000343,-0.000072,-0.005484,-0.008940,0.007491,-0.001453,0.024857,-0.019669,-0.000019,0.000000,0.100000,0.100000,0.066367,0.098320,0.000000,0.000000,1.000000,0.130095,-0.017707,16.687141,0.000577,0.993080,106495.000000,3.135369,0.556953,-1.298792,28.830000,-1.298792,28.830000
1087,0.027294,0.009026,0.009157,-0.023225,-0.012739,-0.022648,-0.002212,-0.018484,-0.004314,-0.008454,-0.000343,-0.000070,-0.005412,-0.008881,0.007465,-0.001481,0.024612,-0.020318,-0.000007,0.000000,0.100000,0.100000,0.066178,0.098124,0.000000,0.000000,1.000000,0.109269,-0.025343,16.698908,0.000076,0.994054,109334.000000,3.088082,0.508365,-1.642776,28.080000,-1.642776,28.080000
1088,0.029089,0.009314,0.009482,-0.022397,-0.012800,-0.023426,-0.002054,-0.018651,-0.004430,-0.008916,-0.000353,-0.000072,-0.005611,-0.009118,0.007699,-0.001533,0.025959,-0.019323,-0.000011,0.000000,0.100000,0.100000,0.066862,0.101825,0.000000,0.000000,1.000000,0.107237,-0.020627,16.713291,0.000384,0.995652,106253.000000,3.160153,0.540568,-1.111439,32.750000,-1.111439,32.750000
1089,0.031602,0.009715,0.009972,-0.025197,-0.012857,-0.024722,-0.002230,-0.018899,-0.004629,-0.009676,-0.000371,-0.000076,-0.005918,-0.009357,0.008041,-0.001603,0.026861,-0.020918,-0.000009,0.000000,0.100000,0.100000,0.068170,0.107331,0.000000,0.000000,1.000000,0.106382,-0.024612,16.726921,0.000171,0.996468,105746.000000,3.135356,0.583134,-0.891064,39.000000,-0.891064,39.000000
1090,0.027773,0.008952,0.009229,-0.021387,-0.012652,-0.022858,-0.002191,-0.018743,-0.004338,-0.008662,-0.000345,-0.000067,-0.005477,-0.008859,0.007501,-0.001484,0.025396,-0.018740,-0.000009,0.000000,0.100000,0.100000,0.066431,0.099990,0.000000,0.000000,1.000000,0.108623,-0.026296,16.728615,0.000865,0.996288,103216.000000,3.263384,0.546227,-0.934760,28.309999,-0.934760,28.309999
1091,0.027951,0.009020,0.009240,-0.025377,-0.012602,-0.022888,-0.002071,-0.018691,-0.004325,-0.008674,-0.000347,-0.000072,-0.005457,-0.008882,0.007486,-0.001515,0.024362,-0.020120,-0.000004,0.000000,0.100000,0.100000,0.066047,0.099225,0.000000,0.000000,1.000000,0.114739,-0.024178,16.734055,0.000384,0.996473,107641.000000,3.090723,0.562286,-1.055746,31.900000,-1.055746,31.900000
1092,0.029995,0.009446,0.009655,-0.024483,-0.012699,-0.023941,-0.002593,-0.019079,-0.004514,-0.009369,-0.000360,-0.000073,-0.005757,-0.009099,0.007682,-0.001562,0.025898,-0.020502,-0.000013,0.000000,0.100000,0.100000,0.067650,0.103531,0.000000,0.000000,1.000000,0.105657,-0.021881,16.732141,0.000865,0.996632,109920.000000,3.058652,0.518628,-1.082970,28.420000,-1.082970,28.420000
1093,0.032163,0.009688,0.009991,-0.026784,-0.012619,-0.024866,-0.002578,-0.019423,-0.004683,-0.009620,-0.000374,-0.000075,-0.005935,-0.009383,0.008005,-0.001610,0.026436,-0.020879,-0.000009,0.000000,0.100000,0.100000,0.067448,0.108143,0.000000,0.000000,1.000000,0.112609,-0.017767,16.734756,0.000865,0.996441,108897.000000,3.077776,0.533092,-1.210850,33.869999,-1.210850,33.869999
1094,0.030458,0.009369,0.009753,-0.021618,-0.012660,-0.024241,-0.002351,-0.019224,-0.004585,-0.009528,-0.000366,-0.000073,-0.005781,-0.009192,0.007920,-0.001567,0.027034,-0.021050,-0.000012,0.000000,0.100000,0.100000,0.067606,0.106451,0.000000,0.000000,1.000000,0.111124,-0.022236,16.734512,0.000384,0.996604,110216.000000,3.052001,0.515665,-0.726452,34.709999,-0.726452,34.709999
1095,0.029781,0.009308,0.009612,-0.022389,-0.012672,-0.023885,-0.002502,-0.019154,-0.004514,-0.009245,-0.000361,-0.000072,-0.005720,-0.009132,0.007669,-0.001549,0.026392,-0.019199,-0.000007,0.000000,0.100000,0.100000,0.067330,0.104252,0.000000,0.000000,1.000000,0.109838,-0.028339,16.748541,0.000384,0.997625,109433.000000,3.054516,0.538692,-0.876433,34.930000,-0.876433,34.930000
1096,0.027316,0.008916,0.009200,-0.023142,-0.012634,-0.022836,-0.002203,-0.018777,-0.004357,-0.008411,-0.000347,-0.000072,-0.005438,-0.008877,0.007546,-0.001490,0.024824,-0.019532,-0.000009,0.000000,0.100000,0.100000,0.066815,0.099787,0.000000,0.000000,1.000000,0.107384,-0.028427,16.748203,0.000577,0.998010,107018.000000,3.130319,0.543953,-1.189877,38.439999,-1.189877,38.439999
1097,0.028089,0.008978,0.009286,-0.022157,-0.012748,-0.023058,-0.002187,-0.018733,-0.004423,-0.008694,-0.000351,-0.000073,-0.005527,-0.008971,0.007541,-0.001497,0.025391,-0.018578,-0.000008,0.000000,0.100000,0.100000,0.066394,0.100567,0.000000,0.000000,1.000000,0.114563,-0.023076,16.756327,0.001946,0.998239,108150.000000,3.108929,0.526901,-1.472248,37.189999,-1.472248,37.189999
1098,0.029176,0.009195,0.009459,-0.021890,-0.012803,-0.023484,-0.002204,-0.018535,-0.004450,-0.008998,-0.000354,-0.000074,-0.005604,-0.009069,0.007646,-0.001529,0.026000,-0.020042,-0.000012,0.000000,0.100000,0.100000,0.066957,0.102041,0.000000,0.000000,1.000000,0.113996,0.001206,16.744303,0.000010,0.996444,108085.000000,3.078960,0.559049,-1.225649,29.610001,-1.225649,29.610001
1099,0.031433,0.009455,0.009913,-0.023925,-0.012899,-0.024656,-0.002361,-0.018882,-0.004677,-0.009394,-0.000372,-0.000077,-0.005886,-0.009337,0.008050,-0.001626,0.026924,-0.021217,-0.000010,0.000000,0.100000,0.100000,0.068436,0.108865,0.000000,0.000000,1.000000,0.109790,-0.023300,16.735315,0.000577,0.996642,110114.000000,3.014066,0.556922,-1.276691,31.299999,-1.276691,31.299999
1100,0.028021,0.008938,0.009189,-0.021081,-0.012731,-0.022783,-0.002344,-0.018752,-0.004306,-0.008388,-0.000344,-0.000073,-0.005420,-0.008860,0.007608,-0.001461,0.025295,-0.019638,-0.000012,0.000000,0.100000,0.100000,0.066003,0.099313,0.000000,0.000000,1.000000,0.109573,-0.023527,16.734499,0.000384,0.996568,107375.000000,3.140859,0.521213,-1.215125,35.270000,-1.215125,35.270000
1101,0.029290,0.009273,0.009518,-0.022661,-0.012762,-0.023595,-0.002120,-0.018644,-0.004473,-0.009039,-0.000355,-0.000078,-0.005607,-0.009009,0.007805,-0.001546,0.026023,-0.020740,-0.000015,0.000000,0.100000,0.100000,0.067490,0.102697,0.000000,0.000000,1.000000,0.108324,-0.026674,16.743580,0.000865,0.996449,107475.000000,3.142324,0.516332,-0.930310,21.379999,-0.930310,21.379999
