step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Episode_Reward/feet_clearance,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
7159,0.817795,0.319522,0.129357,-0.090818,-0.016718,-0.009223,-0.075052,-0.003037,-0.002515,-0.021173,0.000000,0.005045,-0.029886,-0.064536,-0.004797,0.297218,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.383350,0.671284,0.812063,0.187937,0.220184,0.000236,10.013360,0.000010,0.632762,187314.000000,1.922625,0.176600,27.959066,701.479980,27.959066,701.479980
7160,0.795061,0.311839,0.127324,-0.092851,-0.018048,-0.009419,-0.073538,-0.003348,-0.002475,-0.021525,0.000000,0.004952,-0.029933,-0.073412,-0.004005,0.291294,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.396438,0.679791,0.812581,0.187419,0.195614,0.000396,10.018416,0.000010,0.632929,185030.000000,1.949753,0.175386,21.422997,587.030029,21.422997,587.030029
7161,0.759337,0.301976,0.123044,-0.104081,-0.020233,-0.010101,-0.073272,-0.003873,-0.002494,-0.021941,0.000000,0.004857,-0.029127,-0.058121,-0.004721,0.279462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.412086,0.665246,0.811503,0.188497,0.213583,0.001047,10.022137,0.000010,0.633060,182733.000000,1.972127,0.179733,25.650101,664.900024,25.650101,664.900024
7162,0.820791,0.323063,0.130594,-0.087412,-0.018350,-0.009336,-0.076305,-0.004276,-0.002575,-0.023042,0.000000,0.005403,-0.030374,-0.057934,-0.003381,0.299010,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.397628,0.673367,0.812042,0.187958,0.206442,0.001716,10.025530,0.000010,0.633179,186714.000000,1.920076,0.185904,22.859505,602.570007,22.859505,602.570007
7163,0.790443,0.313114,0.127752,-0.091043,-0.021289,-0.009453,-0.075288,-0.005247,-0.002613,-0.024077,0.000000,0.005216,-0.030133,-0.057889,-0.004601,0.293190,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.415861,0.707523,0.812531,0.187469,0.199352,0.002597,10.028858,0.000010,0.633327,186130.000000,1.929217,0.183362,25.727734,677.409973,25.727734,677.409973
7164,0.814262,0.317467,0.128823,-0.091567,-0.019937,-0.008786,-0.074371,-0.004260,-0.002511,-0.023063,0.000000,0.004990,-0.029700,-0.064753,-0.003897,0.297888,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.386594,0.682812,0.812897,0.187103,0.218317,0.000327,10.033849,0.000010,0.633523,187283.000000,1.917291,0.182283,24.876154,652.190002,24.876154,652.190002
7165,0.857295,0.336345,0.136292,-0.081415,-0.019798,-0.009489,-0.079918,-0.005274,-0.002595,-0.024780,0.000000,0.005076,-0.031359,-0.070133,-0.004242,0.315757,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.418197,0.746654,0.813293,0.186707,0.213410,0.000301,10.038329,0.000010,0.633696,187573.000000,1.919303,0.177023,23.533216,638.830017,23.533216,638.830017
7166,0.803899,0.312398,0.127821,-0.095268,-0.018148,-0.008961,-0.076888,-0.004319,-0.002476,-0.022359,0.000000,0.004653,-0.030565,-0.085632,-0.003631,0.295707,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.387359,0.686256,0.814036,0.185964,0.195219,0.001514,10.042487,0.000010,0.633833,186898.000000,1.932386,0.171520,21.034897,589.690002,21.034897,589.690002
7167,0.839409,0.328535,0.133236,-0.082765,-0.019643,-0.008811,-0.076440,-0.004645,-0.002567,-0.023821,0.000000,0.005160,-0.031118,-0.066488,-0.003716,0.310076,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.407549,0.711254,0.813283,0.186717,0.208622,0.002202,10.046443,0.000010,0.634004,188040.000000,1.908895,0.182234,28.069906,707.119995,28.069906,707.119995
7168,0.844578,0.328160,0.134543,-0.090250,-0.020911,-0.009738,-0.079168,-0.004635,-0.002655,-0.024544,0.000000,0.005121,-0.031672,-0.061508,-0.004513,0.311861,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.413443,0.731921,0.811625,0.188375,0.207738,0.001864,10.050874,0.000010,0.634172,190529.000000,1.883955,0.179847,26.331848,679.799988,26.331848,679.799988
7169,0.775666,0.305644,0.124415,-0.094593,-0.020105,-0.009839,-0.074150,-0.004741,-0.002459,-0.023289,0.000000,0.005049,-0.028770,-0.056370,-0.002862,0.288240,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.406094,0.664711,0.809336,0.190664,0.193775,0.001438,10.054297,0.000010,0.634308,189915.000000,1.891338,0.179138,23.444407,624.849976,23.444407,624.849976
7170,0.843758,0.328281,0.134340,-0.085916,-0.019983,-0.010336,-0.077568,-0.003932,-0.002572,-0.023593,0.000000,0.005088,-0.031760,-0.067697,-0.003795,0.310405,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.415547,0.708646,0.808146,0.191854,0.204068,0.000406,10.057438,0.000010,0.634434,188557.000000,1.901922,0.183467,26.097038,675.460022,26.097038,675.460022
7171,0.903762,0.349552,0.142493,-0.077177,-0.019418,-0.008809,-0.082761,-0.004576,-0.002728,-0.025297,0.000000,0.005464,-0.033587,-0.074461,-0.003142,0.333907,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.417358,0.745262,0.807322,0.192678,0.190181,0.000183,10.061349,0.000010,0.634577,184516.000000,1.942281,0.188781,29.078285,732.130005,29.078285,732.130005
7172,0.796418,0.311662,0.128571,-0.094729,-0.019996,-0.009525,-0.076726,-0.003909,-0.002566,-0.023193,0.000000,0.004874,-0.030998,-0.070344,-0.004561,0.294723,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.408509,0.700362,0.806244,0.193756,0.196258,0.000712,10.065109,0.000010,0.634714,188558.000000,1.900301,0.185083,22.162146,620.369995,22.162146,620.369995
7173,0.865646,0.337618,0.137178,-0.080119,-0.019471,-0.009623,-0.079858,-0.004452,-0.002634,-0.024785,0.000000,0.005503,-0.031537,-0.055462,-0.003461,0.319517,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.413554,0.713992,0.807068,0.192932,0.209520,0.000545,10.068523,0.000010,0.634878,190501.000000,1.882890,0.181216,29.219248,722.869995,29.219248,722.869995
7174,0.870125,0.336248,0.137101,-0.081372,-0.018021,-0.008544,-0.078440,-0.003273,-0.002550,-0.022976,0.000000,0.005167,-0.032139,-0.066337,-0.003496,0.321442,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.391330,0.717245,0.806997,0.193003,0.197488,0.000119,10.073596,0.000010,0.635100,191910.000000,1.873875,0.175077,26.156971,670.419983,26.156971,670.419983
7175,0.789351,0.308945,0.127628,-0.096450,-0.020646,-0.010500,-0.075330,-0.004351,-0.002499,-0.023739,0.000000,0.004836,-0.030521,-0.064697,-0.005305,0.292454,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.416084,0.700774,0.807271,0.192729,0.195600,0.001215,10.078638,0.000010,0.635284,191922.000000,1.872952,0.175870,25.801949,674.539978,25.801949,674.539978
7176,0.854367,0.330452,0.135285,-0.087400,-0.019958,-0.010138,-0.079065,-0.004585,-0.002600,-0.024927,0.000000,0.005201,-0.031835,-0.068481,-0.003496,0.313089,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.405480,0.719950,0.807292,0.192708,0.176759,0.000603,10.082808,0.000010,0.635463,189131.000000,1.903127,0.175939,25.674297,667.840027,25.674297,667.840027
7177,0.837423,0.322363,0.132629,-0.084633,-0.019156,-0.009641,-0.077322,-0.003387,-0.002502,-0.023074,0.000000,0.004906,-0.031853,-0.078334,-0.003635,0.308197,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.408995,0.709010,0.808299,0.191701,0.207017,0.000516,10.087423,0.000010,0.635639,185997.000000,1.940304,0.173792,24.784246,655.640015,24.784246,655.640015
7178,0.892204,0.347001,0.141792,-0.075127,-0.020243,-0.009129,-0.081754,-0.004716,-0.002701,-0.025686,0.000000,0.005542,-0.033413,-0.071158,-0.002462,0.333992,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.443787,0.739529,0.808319,0.191681,0.206290,0.000408,10.091301,0.000010,0.635750,184521.000000,1.948648,0.182360,27.352713,701.549988,27.352713,701.549988
7179,0.770815,0.295899,0.121872,-0.096834,-0.019210,-0.008270,-0.073189,-0.004082,-0.002384,-0.022612,0.000000,0.004654,-0.029129,-0.059438,-0.003745,0.283094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.364722,0.661771,0.807037,0.192963,0.192572,0.002441,10.093684,0.000010,0.635853,186405.000000,1.919254,0.190208,22.900263,607.260010,22.900263,607.260010
7180,0.840571,0.327704,0.136585,-0.090086,-0.021682,-0.009490,-0.079429,-0.004226,-0.002649,-0.025058,0.000000,0.005194,-0.033697,-0.075277,-0.003765,0.316624,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.446489,0.750064,0.805949,0.194051,0.210999,0.000877,10.097516,0.000010,0.636033,186466.000000,1.925214,0.183559,24.345613,657.010010,24.345613,657.010010
7181,0.866808,0.334096,0.137200,-0.086663,-0.021703,-0.008816,-0.079040,-0.004652,-0.002578,-0.025450,0.000000,0.005377,-0.032389,-0.054213,-0.003694,0.320620,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.408273,0.724645,0.805145,0.194855,0.207299,0.000700,10.102722,0.000010,0.636245,189030.000000,1.902166,0.178000,25.500856,664.289978,25.500856,664.289978
7182,0.873536,0.337469,0.138897,-0.082067,-0.020099,-0.009840,-0.080412,-0.004283,-0.002601,-0.025041,0.000000,0.005314,-0.033019,-0.072756,-0.003245,0.324106,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.420704,0.735759,0.805074,0.194926,0.200944,0.000085,10.107947,0.000010,0.636445,182689.000000,1.968767,0.183605,26.424057,680.969971,26.424057,680.969971
7183,0.858914,0.332795,0.137023,-0.081547,-0.019160,-0.008151,-0.079686,-0.003405,-0.002592,-0.023913,0.000000,0.005337,-0.032758,-0.056156,-0.003201,0.320754,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.415235,0.725640,0.806946,0.193054,0.205889,0.000466,10.112807,0.000010,0.636613,186759.000000,1.926045,0.179423,25.405968,659.309998,25.405968,659.309998
7184,0.765293,0.293438,0.122009,-0.104901,-0.020147,-0.010182,-0.071748,-0.003368,-0.002366,-0.021787,0.000000,0.004546,-0.029692,-0.062456,-0.004826,0.278648,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.379264,0.670474,0.807007,0.192993,0.183137,0.000252,10.116456,0.000010,0.636738,187817.000000,1.915180,0.178432,21.636267,589.650024,21.636267,589.650024
7185,0.764525,0.295435,0.123277,-0.096419,-0.020455,-0.007863,-0.073502,-0.004172,-0.002381,-0.023124,0.000000,0.004426,-0.030153,-0.084600,-0.004861,0.287542,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.405500,0.684108,0.806437,0.193563,0.203109,0.001071,10.119635,0.000010,0.636876,189231.000000,1.900625,0.177334,25.614929,689.409973,25.614929,689.409973
7186,0.920748,0.355501,0.146076,-0.072489,-0.019597,-0.009011,-0.083120,-0.003394,-0.002719,-0.024923,0.000000,0.005457,-0.035064,-0.070685,-0.003403,0.343191,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.426920,0.769879,0.806712,0.193288,0.219260,-0.000084,10.123668,0.000010,0.637017,190245.000000,1.875762,0.191128,27.939011,712.280029,27.939011,712.280029
7187,0.903138,0.344819,0.143042,-0.082663,-0.020921,-0.010934,-0.085938,-0.005471,-0.002682,-0.027199,0.000000,0.005134,-0.034914,-0.083511,-0.004389,0.334089,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.428471,0.780293,0.806051,0.193949,0.205853,0.001346,10.126618,0.000010,0.637148,196050.000000,1.821249,0.184442,28.459925,733.190002,28.459925,733.190002
7188,0.897439,0.343163,0.141352,-0.075139,-0.019787,-0.008730,-0.081610,-0.003551,-0.002626,-0.024881,0.000000,0.005330,-0.033442,-0.066229,-0.002580,0.332608,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.408948,0.740928,0.806722,0.193278,0.183427,0.000374,10.130704,0.000010,0.637324,187051.000000,1.917598,0.184587,28.498117,715.880005,28.498117,715.880005
7189,0.870244,0.339548,0.140507,-0.082450,-0.021168,-0.009722,-0.081806,-0.003922,-0.002720,-0.025850,0.000000,0.005388,-0.033679,-0.061635,-0.004803,0.326626,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.443064,0.759259,0.807414,0.192586,0.176822,0.000895,10.135076,0.000010,0.637510,188478.000000,1.908293,0.177968,28.083433,724.320007,28.083433,724.320007
7190,0.855917,0.331795,0.136728,-0.080205,-0.021175,-0.009285,-0.079123,-0.004789,-0.002626,-0.026220,0.000000,0.005336,-0.032888,-0.054460,-0.003562,0.319321,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.421515,0.734813,0.807271,0.192729,0.197297,0.000613,10.139279,0.000010,0.637674,191999.000000,1.873393,0.174608,26.267958,679.169983,26.267958,679.169983
7191,0.893595,0.344631,0.142330,-0.075100,-0.019079,-0.009290,-0.081992,-0.003392,-0.002621,-0.024899,0.000000,0.005269,-0.034249,-0.063012,-0.005263,0.333316,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.428926,0.753747,0.808116,0.191884,0.167943,0.000076,10.143893,0.000010,0.637850,192019.000000,1.870423,0.177369,27.813337,706.900024,27.813337,706.900024
7192,0.837107,0.321430,0.132805,-0.087355,-0.020495,-0.009261,-0.076646,-0.003395,-0.002471,-0.024222,0.000000,0.005212,-0.031450,-0.053834,-0.004738,0.309306,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.402597,0.708025,0.808665,0.191335,0.208485,0.000130,10.148160,0.000010,0.638021,189679.000000,1.893651,0.179404,24.652369,652.429993,24.652369,652.429993
7193,0.883648,0.343175,0.142946,-0.079474,-0.020684,-0.010096,-0.082865,-0.003483,-0.002698,-0.026105,0.000000,0.005377,-0.034711,-0.067066,-0.003921,0.333310,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.458131,0.766063,0.808787,0.191213,0.194931,-0.000195,10.152337,0.000010,0.638178,189691.000000,1.895951,0.176972,29.700113,751.630005,29.700113,751.630005
7194,0.802833,0.310564,0.128887,-0.092788,-0.020264,-0.009039,-0.074590,-0.003673,-0.002425,-0.023772,0.000000,0.004830,-0.031206,-0.063469,-0.004507,0.300150,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.406911,0.692013,0.808818,0.191182,0.193346,0.000195,10.156004,0.000010,0.638328,189021.000000,1.898807,0.181460,26.053761,668.929993,26.053761,668.929993
7195,0.955292,0.364068,0.149878,-0.064173,-0.018628,-0.008637,-0.086262,-0.003151,-0.002694,-0.025636,0.000000,0.005415,-0.036114,-0.079586,-0.003461,0.353986,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.421146,0.769539,0.809133,0.190867,0.203015,0.000492,10.159895,0.000010,0.638471,188889.000000,1.899036,0.182687,28.926342,728.130005,28.926342,728.130005
7196,0.898666,0.348406,0.143243,-0.076556,-0.020860,-0.008978,-0.082013,-0.003761,-0.002654,-0.026203,0.000000,0.005604,-0.034085,-0.063041,-0.002358,0.338924,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.439655,0.742321,0.809113,0.190887,0.178558,0.001484,10.162900,0.000010,0.638609,189337.000000,1.894179,0.182619,25.120964,655.510010,25.120964,655.510010
7197,0.860710,0.328543,0.137471,-0.086080,-0.022036,-0.010050,-0.078782,-0.003299,-0.002613,-0.024615,0.000000,0.005008,-0.034011,-0.067349,-0.005270,0.320122,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.421770,0.761985,0.809245,0.190755,0.193139,-0.000443,10.166828,0.000010,0.638775,183798.000000,1.964691,0.174691,27.651333,709.729980,27.651333,709.729980
7198,0.906809,0.347214,0.143902,-0.069835,-0.020304,-0.008877,-0.082848,-0.004924,-0.002660,-0.027683,0.000000,0.005533,-0.034667,-0.063056,-0.003816,0.339073,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.424831,0.755958,0.810445,0.189555,0.203742,0.001453,10.172018,0.000010,0.639003,184102.000000,1.946608,0.189247,25.507654,671.460022,25.507654,671.460022
7199,0.868335,0.332442,0.138667,-0.081435,-0.020113,-0.009211,-0.080577,-0.003690,-0.002566,-0.025599,0.000000,0.005054,-0.033984,-0.065677,-0.003913,0.324715,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.428262,0.737394,0.810099,0.189901,0.184590,-0.000192,10.177290,0.000010,0.639200,188588.000000,1.903059,0.181991,26.698736,688.340027,26.698736,688.340027
7200,0.788951,0.306820,0.128466,-0.094530,-0.021661,-0.008955,-0.076150,-0.003501,-0.002524,-0.024680,0.000000,0.005140,-0.031573,-0.048585,-0.004200,0.299281,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.421875,0.708960,0.809224,0.190776,0.187090,-0.000159,10.181564,0.000010,0.639343,189787.000000,1.891720,0.180157,24.940382,654.469971,24.940382,654.469971
7201,0.822088,0.318061,0.132794,-0.089512,-0.021065,-0.009398,-0.076912,-0.003767,-0.002477,-0.025491,0.000000,0.004845,-0.032698,-0.068941,-0.004584,0.310094,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.426632,0.725738,0.808818,0.191182,0.157417,0.000013,10.185268,0.000010,0.639498,190042.000000,1.881518,0.187580,26.030058,692.989990,26.030058,692.989990
7202,0.813371,0.313265,0.131548,-0.091696,-0.021678,-0.008937,-0.079043,-0.003936,-0.002589,-0.025323,0.000000,0.005108,-0.032653,-0.057600,-0.004057,0.304630,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.424373,0.729100,0.808187,0.191813,0.198557,-0.000130,10.189673,0.000010,0.639672,187544.000000,1.904543,0.192115,25.794418,680.440002,25.794418,680.440002
7203,0.812183,0.312729,0.130506,-0.084135,-0.020652,-0.007957,-0.077339,-0.004787,-0.002493,-0.025910,0.000000,0.004979,-0.031764,-0.059797,-0.002898,0.307303,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.417470,0.724087,0.808126,0.191874,0.180813,0.000715,10.193876,0.000010,0.639813,194948.000000,1.839500,0.177529,24.964010,660.599976,24.964010,660.599976
7204,0.850027,0.329079,0.137883,-0.086927,-0.021578,-0.009324,-0.083611,-0.005078,-0.002706,-0.028031,0.000000,0.005134,-0.034439,-0.065222,-0.004680,0.322227,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.446797,0.767252,0.807892,0.192108,0.216375,0.000530,10.197485,0.000010,0.639964,189809.000000,1.894940,0.176696,25.785624,684.039978,25.785624,684.039978
7205,0.842559,0.327345,0.136294,-0.081944,-0.022269,-0.009320,-0.081987,-0.004477,-0.002648,-0.027380,0.000000,0.005238,-0.033156,-0.051136,-0.003099,0.319292,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.442223,0.748793,0.807790,0.192210,0.193464,0.000349,10.201391,0.000010,0.640106,186490.000000,1.925538,0.182964,23.864073,637.450012,23.864073,637.450012
7206,0.798531,0.309646,0.130720,-0.094533,-0.023947,-0.009781,-0.078719,-0.005051,-0.002598,-0.026983,0.000000,0.004968,-0.032924,-0.076952,-0.004743,0.303207,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.444468,0.747965,0.807648,0.192352,0.177866,0.001513,10.204672,0.000010,0.640231,187077.000000,1.924943,0.176944,25.380554,681.340027,25.380554,681.340027
7207,0.868146,0.335126,0.140217,-0.080291,-0.020729,-0.009213,-0.081199,-0.003866,-0.002636,-0.026899,0.000000,0.005315,-0.033871,-0.066886,-0.003875,0.328345,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.454531,0.771194,0.807220,0.192780,0.185737,-0.000203,10.207905,0.000010,0.640398,189605.000000,1.895789,0.178080,27.151890,707.780029,27.151890,707.780029
7208,0.851662,0.324215,0.135268,-0.084749,-0.019832,-0.008535,-0.078434,-0.003135,-0.002488,-0.025057,0.000000,0.004931,-0.032991,-0.066844,-0.004370,0.317439,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.405932,0.726979,0.806814,0.193186,0.183036,-0.000227,10.212866,0.000010,0.640615,184556.000000,1.952222,0.178383,28.301783,715.789978,28.301783,715.789978
7209,0.814695,0.316250,0.132980,-0.087683,-0.021878,-0.008967,-0.079198,-0.003945,-0.002567,-0.026319,0.000000,0.005050,-0.032782,-0.070341,-0.004348,0.311697,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.439538,0.735527,0.807648,0.192352,0.175328,0.000445,10.219040,0.000010,0.640877,183726.000000,1.959675,0.180544,28.307339,724.450012,28.307339,724.450012
7210,0.822682,0.315108,0.132146,-0.088228,-0.020465,-0.009155,-0.077573,-0.003123,-0.002478,-0.024612,0.000000,0.004775,-0.032514,-0.061780,-0.004097,0.307661,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.414171,0.725624,0.808523,0.191477,0.181605,-0.000051,10.223669,0.000010,0.641042,188258.000000,1.904873,0.183825,25.257643,659.000000,25.257643,659.000000
7211,0.820763,0.316796,0.132695,-0.083638,-0.021058,-0.009392,-0.078725,-0.003733,-0.002522,-0.025673,0.000000,0.004953,-0.032473,-0.070748,-0.004148,0.310938,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.428751,0.726780,0.809367,0.190633,0.155223,0.000931,10.227913,0.000010,0.641221,189281.000000,1.901330,0.176089,25.198675,662.809998,25.198675,662.809998
7212,0.857265,0.325529,0.136363,-0.084355,-0.021155,-0.009166,-0.080764,-0.004042,-0.002516,-0.026001,0.000000,0.004684,-0.033519,-0.076628,-0.004541,0.317659,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.410992,0.749088,0.809906,0.190094,0.181385,0.000817,10.231614,0.000010,0.641348,189444.000000,1.897687,0.177938,25.907038,685.440002,25.907038,685.440002
7213,0.931064,0.353355,0.145434,-0.065001,-0.018511,-0.007922,-0.084779,-0.003335,-0.002585,-0.026716,0.000000,0.005284,-0.034859,-0.062523,-0.002399,0.346049,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.404019,0.749270,0.810415,0.189585,0.189452,-0.000257,10.234879,0.000010,0.641502,188803.000000,1.908143,0.174527,29.241291,727.679993,29.241291,727.679993
7214,0.837869,0.318844,0.134039,-0.084282,-0.019968,-0.008701,-0.080334,-0.004038,-0.002517,-0.026236,0.000000,0.004653,-0.033088,-0.080886,-0.004221,0.314454,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.413381,0.739342,0.810140,0.189860,0.198573,0.000675,10.239330,0.000010,0.641660,185640.000000,1.941602,0.176551,25.654779,676.109985,25.654779,676.109985
7215,0.792563,0.303092,0.127726,-0.090800,-0.021041,-0.009030,-0.075661,-0.003735,-0.002448,-0.025196,0.000000,0.004660,-0.032256,-0.066782,-0.003878,0.297319,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.411085,0.716295,0.809916,0.190084,0.225667,0.001609,10.242816,0.000010,0.641797,183537.000000,1.965079,0.177344,25.592997,681.840027,25.592997,681.840027
7216,0.864292,0.331520,0.139345,-0.080987,-0.022073,-0.008547,-0.082032,-0.003438,-0.002657,-0.026624,0.000000,0.005148,-0.034659,-0.070388,-0.003408,0.326455,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.450274,0.777269,0.810293,0.189707,0.197216,0.000482,10.247348,0.000010,0.642005,190240.000000,1.884821,0.182122,24.820700,664.739990,24.820700,664.739990
